image_path,filename,wnid,label
tiny-imagenet-200/val/images/val_8279.JPEG,val_8279.JPEG,n07753592,banana
tiny-imagenet-200/val/images/val_8280.JPEG,val_8280.JPEG,n04501370,turnstile
tiny-imagenet-200/val/images/val_8288.JPEG,val_8288.JPEG,n07720875,bell pepper
tiny-imagenet-200/val/images/val_8289.JPEG,val_8289.JPEG,n02129165,"lion, king of beasts, Panthera leo"
tiny-imagenet-200/val/images/val_8308.JPEG,val_8308.JPEG,n03544143,hourglass
tiny-imagenet-200/val/images/val_8317.JPEG,val_8317.JPEG,n03393912,freight car
tiny-imagenet-200/val/images/val_8318.JPEG,val_8318.JPEG,n03160309,"dam, dike, dyke"
tiny-imagenet-200/val/images/val_8320.JPEG,val_8320.JPEG,n07768694,pomegranate
tiny-imagenet-200/val/images/val_8327.JPEG,val_8327.JPEG,n02364673,"guinea pig, Cavia cobaya"
tiny-imagenet-200/val/images/val_8337.JPEG,val_8337.JPEG,n06596364,comic book
tiny-imagenet-200/val/images/val_8346.JPEG,val_8346.JPEG,n07695742,pretzel
tiny-imagenet-200/val/images/val_8348.JPEG,val_8348.JPEG,n07749582,lemon
tiny-imagenet-200/val/images/val_8375.JPEG,val_8375.JPEG,n04259630,sombrero
tiny-imagenet-200/val/images/val_8379.JPEG,val_8379.JPEG,n01945685,slug
tiny-imagenet-200/val/images/val_8423.JPEG,val_8423.JPEG,n03733131,maypole
tiny-imagenet-200/val/images/val_8431.JPEG,val_8431.JPEG,n02132136,"brown bear, bruin, Ursus arctos"
tiny-imagenet-200/val/images/val_8445.JPEG,val_8445.JPEG,n01984695,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish"
tiny-imagenet-200/val/images/val_8464.JPEG,val_8464.JPEG,n02268443,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk"
tiny-imagenet-200/val/images/val_8479.JPEG,val_8479.JPEG,n01770393,scorpion
tiny-imagenet-200/val/images/val_8486.JPEG,val_8486.JPEG,n03617480,kimono
tiny-imagenet-200/val/images/val_8494.JPEG,val_8494.JPEG,n03662601,lifeboat
tiny-imagenet-200/val/images/val_8502.JPEG,val_8502.JPEG,n03255030,dumbbell
tiny-imagenet-200/val/images/val_8518.JPEG,val_8518.JPEG,n02403003,ox
tiny-imagenet-200/val/images/val_8540.JPEG,val_8540.JPEG,n01742172,"boa constrictor, Constrictor constrictor"
tiny-imagenet-200/val/images/val_8548.JPEG,val_8548.JPEG,n02099601,golden retriever
tiny-imagenet-200/val/images/val_8561.JPEG,val_8561.JPEG,n09193705,alp
tiny-imagenet-200/val/images/val_8565.JPEG,val_8565.JPEG,n01855672,goose
tiny-imagenet-200/val/images/val_8595.JPEG,val_8595.JPEG,n02395406,"hog, pig, grunter, squealer, Sus scrofa"
tiny-imagenet-200/val/images/val_8617.JPEG,val_8617.JPEG,n01944390,snail
tiny-imagenet-200/val/images/val_8645.JPEG,val_8645.JPEG,n03404251,fur coat
tiny-imagenet-200/val/images/val_8666.JPEG,val_8666.JPEG,n02002724,"black stork, Ciconia nigra"
tiny-imagenet-200/val/images/val_8669.JPEG,val_8669.JPEG,n03649909,"lawn mower, mower"
tiny-imagenet-200/val/images/val_8689.JPEG,val_8689.JPEG,n01774750,tarantula
tiny-imagenet-200/val/images/val_8698.JPEG,val_8698.JPEG,n02231487,"walking stick, walkingstick, stick insect"
tiny-imagenet-200/val/images/val_8701.JPEG,val_8701.JPEG,n03706229,magnetic compass
tiny-imagenet-200/val/images/val_8702.JPEG,val_8702.JPEG,n03424325,"gasmask, respirator, gas helmet"
tiny-imagenet-200/val/images/val_8727.JPEG,val_8727.JPEG,n02999410,chain
tiny-imagenet-200/val/images/val_8728.JPEG,val_8728.JPEG,n02123394,Persian cat
tiny-imagenet-200/val/images/val_8742.JPEG,val_8742.JPEG,n02843684,birdhouse
tiny-imagenet-200/val/images/val_8751.JPEG,val_8751.JPEG,n07695742,pretzel
tiny-imagenet-200/val/images/val_8779.JPEG,val_8779.JPEG,n03250847,drumstick
tiny-imagenet-200/val/images/val_8785.JPEG,val_8785.JPEG,n04311004,steel arch bridge
tiny-imagenet-200/val/images/val_8786.JPEG,val_8786.JPEG,n04275548,"spider web, spider's web"
tiny-imagenet-200/val/images/val_8797.JPEG,val_8797.JPEG,n02226429,"grasshopper, hopper"
tiny-imagenet-200/val/images/val_8808.JPEG,val_8808.JPEG,n02281406,"sulphur butterfly, sulfur butterfly"
tiny-imagenet-200/val/images/val_8817.JPEG,val_8817.JPEG,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus"
tiny-imagenet-200/val/images/val_8818.JPEG,val_8818.JPEG,n09428293,"seashore, coast, seacoast, sea-coast"
tiny-imagenet-200/val/images/val_8821.JPEG,val_8821.JPEG,n04417672,"thatch, thatched roof"
tiny-imagenet-200/val/images/val_8824.JPEG,val_8824.JPEG,n07615774,"ice lolly, lolly, lollipop, popsicle"
tiny-imagenet-200/val/images/val_8830.JPEG,val_8830.JPEG,n02988304,CD player
tiny-imagenet-200/val/images/val_8834.JPEG,val_8834.JPEG,n02892201,"brass, memorial tablet, plaque"
tiny-imagenet-200/val/images/val_8835.JPEG,val_8835.JPEG,n02769748,"backpack, back pack, knapsack, packsack, rucksack, haversack"
tiny-imagenet-200/val/images/val_8837.JPEG,val_8837.JPEG,n03838899,"oboe, hautboy, hautbois"
tiny-imagenet-200/val/images/val_8847.JPEG,val_8847.JPEG,n01784675,centipede
tiny-imagenet-200/val/images/val_8849.JPEG,val_8849.JPEG,n02486410,baboon
tiny-imagenet-200/val/images/val_8856.JPEG,val_8856.JPEG,n07711569,mashed potato
tiny-imagenet-200/val/images/val_8864.JPEG,val_8864.JPEG,n03770439,"miniskirt, mini"
tiny-imagenet-200/val/images/val_8883.JPEG,val_8883.JPEG,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor"
tiny-imagenet-200/val/images/val_8889.JPEG,val_8889.JPEG,n03447447,gondola
tiny-imagenet-200/val/images/val_8890.JPEG,val_8890.JPEG,n02802426,basketball
tiny-imagenet-200/val/images/val_8900.JPEG,val_8900.JPEG,n02841315,"binoculars, field glasses, opera glasses"
tiny-imagenet-200/val/images/val_8903.JPEG,val_8903.JPEG,n02815834,beaker
tiny-imagenet-200/val/images/val_8922.JPEG,val_8922.JPEG,n01774384,"black widow, Latrodectus mactans"
tiny-imagenet-200/val/images/val_8928.JPEG,val_8928.JPEG,n03126707,crane
tiny-imagenet-200/val/images/val_8935.JPEG,val_8935.JPEG,n04311004,steel arch bridge
tiny-imagenet-200/val/images/val_8938.JPEG,val_8938.JPEG,n02802426,basketball
tiny-imagenet-200/val/images/val_8947.JPEG,val_8947.JPEG,n03042490,cliff dwelling
tiny-imagenet-200/val/images/val_8976.JPEG,val_8976.JPEG,n02395406,"hog, pig, grunter, squealer, Sus scrofa"
tiny-imagenet-200/val/images/val_8977.JPEG,val_8977.JPEG,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens"
tiny-imagenet-200/val/images/val_8998.JPEG,val_8998.JPEG,n02403003,ox
tiny-imagenet-200/val/images/val_9007.JPEG,val_9007.JPEG,n02113799,standard poodle
tiny-imagenet-200/val/images/val_9012.JPEG,val_9012.JPEG,n02769748,"backpack, back pack, knapsack, packsack, rucksack, haversack"
tiny-imagenet-200/val/images/val_9016.JPEG,val_9016.JPEG,n02423022,gazelle
tiny-imagenet-200/val/images/val_9017.JPEG,val_9017.JPEG,n02791270,barbershop
tiny-imagenet-200/val/images/val_9024.JPEG,val_9024.JPEG,n07695742,pretzel
tiny-imagenet-200/val/images/val_9031.JPEG,val_9031.JPEG,n07753592,banana
tiny-imagenet-200/val/images/val_9038.JPEG,val_9038.JPEG,n04133789,sandal
tiny-imagenet-200/val/images/val_9042.JPEG,val_9042.JPEG,n07583066,guacamole
tiny-imagenet-200/val/images/val_9043.JPEG,val_9043.JPEG,n09256479,coral reef
tiny-imagenet-200/val/images/val_9044.JPEG,val_9044.JPEG,n04133789,sandal
tiny-imagenet-200/val/images/val_9048.JPEG,val_9048.JPEG,n03617480,kimono
tiny-imagenet-200/val/images/val_9052.JPEG,val_9052.JPEG,n02808440,"bathtub, bathing tub, bath, tub"
tiny-imagenet-200/val/images/val_9064.JPEG,val_9064.JPEG,n03444034,go-kart
tiny-imagenet-200/val/images/val_9066.JPEG,val_9066.JPEG,n04149813,scoreboard
tiny-imagenet-200/val/images/val_9068.JPEG,val_9068.JPEG,n02236044,"mantis, mantid"
tiny-imagenet-200/val/images/val_9075.JPEG,val_9075.JPEG,n02795169,"barrel, cask"
tiny-imagenet-200/val/images/val_9083.JPEG,val_9083.JPEG,n02058221,"albatross, mollymawk"
tiny-imagenet-200/val/images/val_9086.JPEG,val_9086.JPEG,n04254777,sock
tiny-imagenet-200/val/images/val_9096.JPEG,val_9096.JPEG,n03854065,"organ, pipe organ"
tiny-imagenet-200/val/images/val_9105.JPEG,val_9105.JPEG,n02099712,Labrador retriever
tiny-imagenet-200/val/images/val_9106.JPEG,val_9106.JPEG,n02423022,gazelle
tiny-imagenet-200/val/images/val_9125.JPEG,val_9125.JPEG,n03977966,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria"
tiny-imagenet-200/val/images/val_9132.JPEG,val_9132.JPEG,n04560804,water jug
tiny-imagenet-200/val/images/val_9143.JPEG,val_9143.JPEG,n03393912,freight car
tiny-imagenet-200/val/images/val_9157.JPEG,val_9157.JPEG,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis"
tiny-imagenet-200/val/images/val_9173.JPEG,val_9173.JPEG,n02883205,"bow tie, bow-tie, bowtie"
tiny-imagenet-200/val/images/val_9189.JPEG,val_9189.JPEG,n02231487,"walking stick, walkingstick, stick insect"
tiny-imagenet-200/val/images/val_9195.JPEG,val_9195.JPEG,n04074963,"remote control, remote"
tiny-imagenet-200/val/images/val_9197.JPEG,val_9197.JPEG,n03026506,Christmas stocking
tiny-imagenet-200/val/images/val_9221.JPEG,val_9221.JPEG,n04456115,torch
tiny-imagenet-200/val/images/val_9224.JPEG,val_9224.JPEG,n02321529,"sea cucumber, holothurian"
tiny-imagenet-200/val/images/val_9240.JPEG,val_9240.JPEG,n02481823,"chimpanzee, chimp, Pan troglodytes"
tiny-imagenet-200/val/images/val_9246.JPEG,val_9246.JPEG,n04275548,"spider web, spider's web"
tiny-imagenet-200/val/images/val_9260.JPEG,val_9260.JPEG,n02190166,fly
tiny-imagenet-200/val/images/val_9272.JPEG,val_9272.JPEG,n04501370,turnstile
tiny-imagenet-200/val/images/val_9292.JPEG,val_9292.JPEG,n02795169,"barrel, cask"
tiny-imagenet-200/val/images/val_9295.JPEG,val_9295.JPEG,n02123394,Persian cat
tiny-imagenet-200/val/images/val_9316.JPEG,val_9316.JPEG,n02123045,"tabby, tabby cat"
tiny-imagenet-200/val/images/val_9324.JPEG,val_9324.JPEG,n09246464,"cliff, drop, drop-off"
tiny-imagenet-200/val/images/val_9325.JPEG,val_9325.JPEG,n02730930,apron
tiny-imagenet-200/val/images/val_9333.JPEG,val_9333.JPEG,n02206856,bee
tiny-imagenet-200/val/images/val_9336.JPEG,val_9336.JPEG,n02321529,"sea cucumber, holothurian"
tiny-imagenet-200/val/images/val_9355.JPEG,val_9355.JPEG,n03599486,"jinrikisha, ricksha, rickshaw"
tiny-imagenet-200/val/images/val_9368.JPEG,val_9368.JPEG,n07734744,mushroom
tiny-imagenet-200/val/images/val_9405.JPEG,val_9405.JPEG,n02769748,"backpack, back pack, knapsack, packsack, rucksack, haversack"
tiny-imagenet-200/val/images/val_9424.JPEG,val_9424.JPEG,n03400231,"frying pan, frypan, skillet"
tiny-imagenet-200/val/images/val_9431.JPEG,val_9431.JPEG,n04465501,tractor
tiny-imagenet-200/val/images/val_9432.JPEG,val_9432.JPEG,n02206856,bee
tiny-imagenet-200/val/images/val_9433.JPEG,val_9433.JPEG,n02927161,"butcher shop, meat market"
tiny-imagenet-200/val/images/val_9440.JPEG,val_9440.JPEG,n02094433,Yorkshire terrier
tiny-imagenet-200/val/images/val_9441.JPEG,val_9441.JPEG,n04074963,"remote control, remote"
tiny-imagenet-200/val/images/val_9446.JPEG,val_9446.JPEG,n12267677,acorn
tiny-imagenet-200/val/images/val_9453.JPEG,val_9453.JPEG,n03763968,military uniform
tiny-imagenet-200/val/images/val_9459.JPEG,val_9459.JPEG,n03837869,obelisk
tiny-imagenet-200/val/images/val_9481.JPEG,val_9481.JPEG,n04067472,reel
tiny-imagenet-200/val/images/val_9485.JPEG,val_9485.JPEG,n02791270,barbershop
tiny-imagenet-200/val/images/val_9489.JPEG,val_9489.JPEG,n02206856,bee
tiny-imagenet-200/val/images/val_9501.JPEG,val_9501.JPEG,n06596364,comic book
tiny-imagenet-200/val/images/val_9502.JPEG,val_9502.JPEG,n03637318,"lampshade, lamp shade"
tiny-imagenet-200/val/images/val_9512.JPEG,val_9512.JPEG,n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui"
tiny-imagenet-200/val/images/val_9528.JPEG,val_9528.JPEG,n04562935,water tower
tiny-imagenet-200/val/images/val_9543.JPEG,val_9543.JPEG,n02321529,"sea cucumber, holothurian"
tiny-imagenet-200/val/images/val_9560.JPEG,val_9560.JPEG,n01443537,"goldfish, Carassius auratus"
tiny-imagenet-200/val/images/val_9562.JPEG,val_9562.JPEG,n03706229,magnetic compass
tiny-imagenet-200/val/images/val_9569.JPEG,val_9569.JPEG,n02002724,"black stork, Ciconia nigra"
tiny-imagenet-200/val/images/val_9571.JPEG,val_9571.JPEG,n02837789,"bikini, two-piece"
tiny-imagenet-200/val/images/val_9577.JPEG,val_9577.JPEG,n07753592,banana
tiny-imagenet-200/val/images/val_9590.JPEG,val_9590.JPEG,n03400231,"frying pan, frypan, skillet"
tiny-imagenet-200/val/images/val_9616.JPEG,val_9616.JPEG,n01950731,"sea slug, nudibranch"
tiny-imagenet-200/val/images/val_9619.JPEG,val_9619.JPEG,n03891332,parking meter
tiny-imagenet-200/val/images/val_9638.JPEG,val_9638.JPEG,n03444034,go-kart
tiny-imagenet-200/val/images/val_9641.JPEG,val_9641.JPEG,n03393912,freight car
tiny-imagenet-200/val/images/val_9642.JPEG,val_9642.JPEG,n01983481,"American lobster, Northern lobster, Maine lobster, Homarus americanus"
tiny-imagenet-200/val/images/val_9654.JPEG,val_9654.JPEG,n03388043,fountain
tiny-imagenet-200/val/images/val_9659.JPEG,val_9659.JPEG,n04507155,umbrella
tiny-imagenet-200/val/images/val_9663.JPEG,val_9663.JPEG,n03662601,lifeboat
tiny-imagenet-200/val/images/val_9669.JPEG,val_9669.JPEG,n02129165,"lion, king of beasts, Panthera leo"
tiny-imagenet-200/val/images/val_9674.JPEG,val_9674.JPEG,n04366367,suspension bridge
tiny-imagenet-200/val/images/val_9697.JPEG,val_9697.JPEG,n03796401,moving van
tiny-imagenet-200/val/images/val_9700.JPEG,val_9700.JPEG,n04540053,volleyball
tiny-imagenet-200/val/images/val_9707.JPEG,val_9707.JPEG,n09256479,coral reef
tiny-imagenet-200/val/images/val_9729.JPEG,val_9729.JPEG,n04398044,teapot
tiny-imagenet-200/val/images/val_9740.JPEG,val_9740.JPEG,n09428293,"seashore, coast, seacoast, sea-coast"
tiny-imagenet-200/val/images/val_9749.JPEG,val_9749.JPEG,n02099712,Labrador retriever
tiny-imagenet-200/val/images/val_9755.JPEG,val_9755.JPEG,n04133789,sandal
tiny-imagenet-200/val/images/val_9763.JPEG,val_9763.JPEG,n01983481,"American lobster, Northern lobster, Maine lobster, Homarus americanus"
tiny-imagenet-200/val/images/val_9766.JPEG,val_9766.JPEG,n02281406,"sulphur butterfly, sulfur butterfly"
tiny-imagenet-200/val/images/val_9767.JPEG,val_9767.JPEG,n04328186,"stopwatch, stop watch"
tiny-imagenet-200/val/images/val_9771.JPEG,val_9771.JPEG,n04417672,"thatch, thatched roof"
tiny-imagenet-200/val/images/val_9774.JPEG,val_9774.JPEG,n03837869,obelisk
tiny-imagenet-200/val/images/val_9777.JPEG,val_9777.JPEG,n04285008,"sports car, sport car"
tiny-imagenet-200/val/images/val_9798.JPEG,val_9798.JPEG,n02231487,"walking stick, walkingstick, stick insect"
tiny-imagenet-200/val/images/val_9813.JPEG,val_9813.JPEG,n03584254,iPod
tiny-imagenet-200/val/images/val_9820.JPEG,val_9820.JPEG,n03617480,kimono
tiny-imagenet-200/val/images/val_9837.JPEG,val_9837.JPEG,n03637318,"lampshade, lamp shade"
tiny-imagenet-200/val/images/val_9863.JPEG,val_9863.JPEG,n03544143,hourglass
tiny-imagenet-200/val/images/val_9883.JPEG,val_9883.JPEG,n02788148,"bannister, banister, balustrade, balusters, handrail"
tiny-imagenet-200/val/images/val_9891.JPEG,val_9891.JPEG,n01984695,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish"
tiny-imagenet-200/val/images/val_9909.JPEG,val_9909.JPEG,n03976657,pole
tiny-imagenet-200/val/images/val_9926.JPEG,val_9926.JPEG,n03891332,parking meter
tiny-imagenet-200/val/images/val_9932.JPEG,val_9932.JPEG,n03100240,convertible
tiny-imagenet-200/val/images/val_9933.JPEG,val_9933.JPEG,n03763968,military uniform
tiny-imagenet-200/val/images/val_9938.JPEG,val_9938.JPEG,n01784675,centipede
tiny-imagenet-200/val/images/val_9939.JPEG,val_9939.JPEG,n03444034,go-kart
tiny-imagenet-200/val/images/val_9949.JPEG,val_9949.JPEG,n01443537,"goldfish, Carassius auratus"
tiny-imagenet-200/val/images/val_9975.JPEG,val_9975.JPEG,n02190166,fly
tiny-imagenet-200/val/images/val_9977.JPEG,val_9977.JPEG,n03100240,convertible
tiny-imagenet-200/val/images/val_9980.JPEG,val_9980.JPEG,n01641577,"bullfrog, Rana catesbeiana"
tiny-imagenet-200/val/images/val_9988.JPEG,val_9988.JPEG,n04146614,school bus
tiny-imagenet-200/val/images/val_9999.JPEG,val_9999.JPEG,n02699494,altar
